1,0.7928555,0.04898729,0.1581572
2,0.7734557,0.04259759,0.18394674
3,0.78767145,0.053973902,0.15835461
4,0.7911995,0.05897981,0.14982069
5,0.796215,0.04389728,0.15988776
6,0.7945996,0.052218173,0.15318215
7,0.78258896,0.048278768,0.1691323
8,0.8013474,0.05221883,0.14643383
9,0.80948174,0.04604958,0.14446867
10,0.8695109,0.027546458,0.102942675
11,0.83747536,0.033362765,0.12916185
12,0.8146086,0.042381264,0.14301012
13,0.7931702,0.06420657,0.14262316
14,0.8132739,0.048621792,0.13810427
15,0.7928865,0.040539958,0.16657357
16,0.787679,0.045778666,0.16654234
17,0.80366653,0.035441138,0.16089232
18,0.82477057,0.042303238,0.13292626
19,0.770956,0.057278104,0.17176585
20,0.8074432,0.0521756,0.14038113
21,0.78453076,0.060614094,0.15485509
22,0.7910934,0.042401254,0.16650537
23,0.8030001,0.04889686,0.14810301
24,0.82771724,0.032772165,0.13951054
25,7.1139844e-08,0.9999999,0.0
26,0.7945007,0.04727511,0.1582241
27,0.81482446,0.03744923,0.14772636
28,0.77931714,0.04222314,0.17845973
29,0.781137,0.038860638,0.18000244
30,0.7519918,0.0001486071,0.24785954
31,0.7995761,0.04386554,0.1565584
32,0.81473804,0.045531116,0.13973086
33,0.76944387,0.043756146,0.18679997
34,0.8028295,0.03904813,0.15812244
35,0.7878417,0.043850202,0.1683081
36,0.8158305,0.043668896,0.14050059
37,0.79370105,0.04054042,0.16575854
38,0.8145019,0.05099259,0.13450551
39,0.8064021,0.0454983,0.14809959
40,0.7811248,0.0656499,0.1532254
41,0.7832737,0.07513628,0.14159012
42,0.82986,0.04056294,0.12957706
43,0.0002668154,0.19680744,0.8029257
44,0.8028219,0.044059917,0.15311818
45,0.790869,0.03270005,0.17643093
