1,0.77215177,0.06587344,0.16197482
2,0.77569246,0.05778159,0.16652595
3,0.7781353,0.06189705,0.15996766
4,0.7858285,0.07568053,0.13849102
5,0.7721508,0.061977144,0.16587201
6,1.0,0.0,0.0
7,0.7728495,0.054671973,0.17247851
8,0.8281801,0.0483532,0.123466685
9,0.7978419,0.06418162,0.13797651
10,0.8285835,0.06116243,0.1102541
11,1.0,0.0,0.0
12,0.787864,0.0586603,0.15347567
13,0.7892978,0.065160245,0.14554201
14,0.79555887,0.06695949,0.13748161
15,0.78284234,0.062174395,0.15498328
16,0.7769504,0.062545955,0.16050352
17,0.7835822,0.06006501,0.15635276
18,0.804615,0.059196424,0.13618855
19,0.77577394,0.07174322,0.15248278
20,0.7691693,0.06738171,0.16344905
21,0.78742,0.06858095,0.14399904
22,0.7796102,0.057922255,0.16246755
23,0.7923917,0.06749298,0.14011534
24,0.81595314,0.04767859,0.13636823
25,0.76353496,0.059050325,0.17741473
26,0.77595824,0.065988675,0.15805309
27,1.0,0.0,0.0
28,1.0,3.1107347e-19,8.7027544e-29
29,0.78449136,0.05283795,0.16267064
30,0.7639795,0.07876989,0.15725058
31,0.7966955,0.057091128,0.14621341
32,0.8065274,0.06696711,0.12650555
33,0.76853836,0.05859778,0.17286383
34,0.0010242065,0.9989759,2.5095824e-18
35,0.7826078,0.05527497,0.1621172
36,0.7998457,0.06197899,0.13817534
37,0.7785242,0.05367943,0.16779642
38,0.8096983,0.066020764,0.1242809
39,0.79730844,0.059060924,0.1436307
40,0.77263117,0.07443488,0.15293396
41,0.77766716,0.07155039,0.15078242
42,1.0,0.0,0.0
43,0.7646176,0.028101401,0.20728096
44,0.79056954,0.060269043,0.14916141
45,0.64593655,0.13232687,0.22173661
